CS_ID	Keyword_ID	Keyword	Intent_1	Authority
CS_22442		medical referral form	Resource	Expert
CS_22443		stabbing pain in heel	Generic	Expert
CS_22444		what is polymyositis disease	Generic	Expert
CS_22445		is there a cure for autism	Direct Answer	Expert
CS_22446		buzzing noise in the ear	Generic	Expert
CS_22447		lower left abdominal pain	Generic	Expert
CS_22448		diabetes good food to eat	Direct Answer	Expert
CS_22449		signs of acute leukemia	Direct Answer	Expert
CS_22450		factor 5 blood clot	Generic	Expert
CS_22451		is acute bronchitis contagious	Direct Answer	Expert
CS_22452		reading blood test results	Generic	Expert
CS_22453		what is lower left back pain	Generic	Expert
CS_22454		dentist codes billing	Direct Answer	General
CS_22455		cranberry capsules dosage	Direct Answer	Expert
CS_22456		als warning signs	Direct Answer	Expert
CS_22457		herniated disc surgery cost	Transactional	Expert
CS_22458		essential oils for gout	Generic	Expert
CS_22459		my chart st francis	Navigational	
CS_22460		treatment of pleurisy	Guide	Expert
CS_22461		tapeworms human symptoms	Direct Answer	Expert
CS_22462		bites of jumping spiders	Generic	Expert
CS_22463		10 super foods	Resource	General
CS_22464		stent surgery recovery	Direct Answer	Expert
CS_22465		md license number	Generic	General
CS_22466		nccn treatment guidelines	Guide	Expert
CS_22467		high red blood cells	Generic	Expert
CS_22468		nail psoriasis causes	Direct Answer	Expert
CS_22469		how to exercise rotator cuff	Guide	Expert
CS_22470		large red blood cells	Generic	Expert
CS_22471		bone cancer pain symptoms	Direct Answer	Expert
CS_22472		symptoms of spondylosis	Direct Answer	Expert
CS_22473		seed warts treatment	Direct Answer	Expert
CS_22474		ticks that carry lyme	Generic	Expert
CS_22475		lupus rash photos	Resource	Expert
CS_22476		vinpocetine benefits	Direct Answer	Expert
CS_22477		asthma home remedies	Guide	Expert
CS_22478		hdl foods list	Direct Answer	General
CS_22479		x ray of bone cancer	Resource	Expert
CS_22480		what color are lice	Generic	
CS_22481		knee pain meniscus tear	Generic	Expert
CS_22482		drop in blood pressure	Generic	Expert
CS_22483		brow lift surgery	Generic	Expert
CS_22484		tick bite photos humans	Resource	Expert
CS_22485		causes for swollen tongue	Direct Answer	Expert
CS_22486		what is endometriosis biopsy	Generic	Expert
CS_22487		peanut butter recall list	Direct Answer	General
CS_22488		mild concussion recovery	Direct Answer	Expert
CS_22489		foods that stop gas	Direct Answer	Expert
CS_22490		unexplained bruising	Generic	Expert
CS_22491		what is hip dysplasia	Generic	Expert
CS_22492		i 94 form online	Resource	General
CS_22493		omni drops side effects	Direct Answer	Expert
CS_22494		natural cures tooth pain	Direct Answer	Expert
CS_22495		codes for rca	Generic	General
CS_22496		how to treat heel spurs	Guide	Expert
CS_22497		red rash with white bumps	Generic	Expert
CS_22498		cause of eye blisters	Direct Answer	Expert
CS_22499		back pain pictures	Resource	General
CS_22500		low uric acid	Generic	Expert
CS_22501		omni drops ingredients	Direct Answer	Expert
CS_22502		troy beaumont doctors	Direct Answer	General
CS_22503		congestive heart	Generic	Expert
CS_22504		how to cure gingivitis	Guide	Expert
CS_22505		body logic md reviews	Generic	Opinion
CS_22506		beaumont hospital royal oak	Navigational	General
CS_22507		partial hysterectomy surgery	Direct Answer	Expert
CS_22508		algodones mexico dentist	Generic	General
CS_22509		edema after hip replacement	Generic	Expert
CS_22510		abscess tonsil pictures	Resource	General
CS_22511		food that cure diarrhea	Direct Answer	Expert
CS_22512		melanoma symptoms pain	Direct Answer	Expert
CS_22513		dimetapp cold and cough	Generic	Expert
CS_22514		invisalign cost estimate	Transactional	Expert
CS_22515		co2 levels in the blood	Direct Answer	Expert
CS_22516		what is bloodroot	Generic	General
CS_22517		what is ferritin level	Generic	Expert
CS_22518		restless arms at night	Generic	Expert
CS_22519		atrophy of the brain	Generic	Expert
CS_22520		what is diabetic gastroparesis	Generic	Expert
CS_22521		do mothballs repel rats	Generic	Expert
CS_22522		instant gout pain relief	Direct Answer	Expert
CS_22523		asthma signs and symptoms	Direct Answer	Expert
CS_22524		hot flashes in men over 50	Generic	Expert
CS_22525		aspartame poisoning	Generic	Expert
CS_22526		epidural side effects	Direct Answer	Expert
CS_22527		food for thyroid problems	Direct Answer	Expert
CS_22528		detox foods list	Resource	Expert
CS_22529		lymph blood test results	Generic	Expert
CS_22530		eye floaters treatment	Direct Answer	Expert
CS_22531		effects of a stroke	Direct Answer	Expert
CS_22532		warning symptoms of stroke	Direct Answer	Expert
CS_22533		diabetes symptoms women over 50	Direct Answer	Expert
CS_22534		pain in surgical scar	Generic	Expert
CS_22535		syrinx treatment	Guide	Expert
CS_22536		back pain diagnosis	Generic	Expert
CS_22537		what do rolly pollys eat	Direct Answer	Expert
CS_22538		swollen salivary glands	Generic	Expert
CS_22539		facts about epilepsy	Generic	Expert
CS_22540		rhodiola side effects	Direct Answer	Expert
CS_22541		aspercreme side effects	Direct Answer	Expert
CS_22542		non epileptic seizures causes	Direct Answer	Expert
CS_22543		chronic shoulder pain causes	Direct Answer	Expert
CS_22544		rotator cuff surgery sling	Generic	Expert
CS_22545		shingles on legs	Generic	Expert
CS_22546		laser wart removal cost	Transactional	Expert
CS_22547		best statin	Generic	Expert
CS_22548		side effects of fluoride	Direct Answer	Expert
CS_22549		alzheimers and hallucinations	Generic	Expert
CS_22550		quit smoking	Generic	General
CS_22551		pictures of jock itch in men	Resource	General
CS_22552		transplant statistics	Generic	Expert
CS_22553		normal pulse rate children	Direct Answer	Expert
CS_22554		early menopause symtoms	Direct Answer	Expert
CS_22555		what is arteriogram	Generic	Expert
CS_22556		list high sodium foods	Direct Answer	General
CS_22557		nursing journals	Generic	General
CS_22558		ruptured disc in neck	Generic	Expert
CS_22559		heart failure in elderly	Generic	Expert
CS_22560		rheumatoid arthritis symptons	Direct Answer	Expert
CS_22561		facts on stds	Generic	General
CS_22562		nerve pain in right arm	Direct Answer	Expert
CS_22563		what is mthfr mutation	Generic	Expert
CS_22564		lesions in the mouth	Generic	General
CS_22565		gluten intolerance blood test	Generic	Expert
CS_22566		dental records release form	Resource	Expert
CS_22567		chronic pancreatitis life span	Direct Answer	Expert
CS_22568		morgellons disease cure	Guide	Expert
CS_22569		hemorrhoid cancer symptoms	Direct Answer	Expert
CS_22570		incontinence after turp	Generic	Expert
CS_22571		what is cyst	Generic	Expert
CS_22572		guillain barre causes	Direct Answer	Expert
CS_22573		trial results	Generic	General
CS_22574		trigger thumb symptoms	Direct Answer	Expert
CS_22575		knee problems and symptoms	Generic	
CS_22576		mohs surgery on face	Generic	Expert
CS_22577		why do my bones hurt	Generic	Expert
CS_22578		bug bite pictures	Resource	
CS_22579		mercer skin disease	Direct Answer	Expert
CS_22580		can gas cause chest pain	Direct Answer	Expert
CS_22581		leg pain at night causes	Direct Answer	Expert
CS_22582		high folic acid levels	Generic	Expert
CS_22583		what is dmso cream	Direct Answer	Expert
CS_22584		what causes halitosis	Direct Answer	Expert
CS_22585		diastolic dysfunction	Generic	Expert
CS_22586		epsom salt liver detox	Direct Answer	Expert
CS_22587		best remedy for ringworm	Direct Answer	Expert
CS_22588		what is sciatic nerve damage	Generic	Expert
CS_22589		brown urine causes	Direct Answer	Expert
CS_22590		statins liver damage	Direct Answer	Expert
CS_22591		what cause bloody nose	Direct Answer	Expert
CS_22592		foot circulation problems	Generic	Expert
CS_22593		end stages of emphysema	Generic	Expert
CS_22594		diabetes wikipedia	Navigational	General
CS_22595		what is white cells in urine	Direct Answer	Expert
CS_22596		dyspnea treatment	Guide	Expert
CS_22597		degenerative arthrosis	Generic	Expert
CS_22598		infantigo symptoms	Direct Answer	Expert
CS_22599		stent in leg	Generic	Expert
CS_22600		monarch bladder sling	Generic	Expert
CS_22601		colonoscopy polyps	Generic	Expert
CS_22602		low lymphocytes count	Generic	Expert
CS_22603		kindred hospital complaints	Generic	General
CS_22604		cdef infection symptoms	Direct Answer	Expert
CS_22605		causes of cushing disease	Direct Answer	Expert
CS_22606		ear dizziness treatment	Guide	Expert
CS_22607		what's a predicate adjective	Generic	General
CS_22608		what is caregiver	Direct Answer	General
CS_22609		doxycycl hyc 100mg	Generic	Expert
CS_22610		what is angina pain feel like	Direct Answer	Expert
CS_22611		rust bullet dealers	Navigational	General
CS_22612		cyberknife treatment cost	Transactional	Expert
CS_22613		abdominal scar tissue pain	Generic	Expert
CS_22614		how is hepatitis transmitted	Direct Answer	Expert
CS_22615		24 hr nurse hotline	Generic	General
CS_22616		diabetic ulcer on toe	Generic	Expert
CS_22617		beatles records worth	Direct Answer	General
CS_22618		ovarian cysts pain symptoms	Direct Answer	Expert
CS_22619		coq10 information	Generic	Expert
CS_22620		charcot diabetic foot	Generic	Expert
CS_22621		biopsy results	Generic	Expert
CS_22622		how do i detox my body	Guide	Expert
CS_22623		food allergies in adults	Direct Answer	Expert
CS_22624		shoulder bone spur treatment	Guide	Expert
CS_22625		what can you do for gout	Direct Answer	Expert
CS_22626		medical measurements	Generic	Expert
CS_22627		asparagus and gout	Generic	Expert
CS_22628		lice eggs picture	Resource	Expert
CS_22629		what to do about earache	Guide	Expert
CS_22630		cpt coding manual online	Generic	General
CS_22631		high folic acid side effects	Direct Answer	General
CS_22632		myelodysplasia syndrome	Generic	Expert
CS_22633		symptoms of health problems	Direct Answer	Expert
CS_22634		stress test with dye	Generic	Expert
CS_22635		diabetes care plan	Generic	Expert
CS_22636		what does cinnamon cure	Direct Answer	Expert
CS_22637		listen to whooping cough	Direct Answer	General
CS_22638		free t4 normal ranges	Direct Answer	Expert
CS_22639		levoscoliosis lumbar spine	Generic	Expert
CS_22640		dizziness and double vision	Direct Answer	Expert
CS_22641		high acid foods to avoid	Direct Answer	Expert
CS_22642		shingles rash on neck	Generic	Expert
CS_22643		metastatic melanoma survival	Generic	Expert
CS_22644		what is astaxanthin	Generic	Expert
CS_22645		patient feedback survey	Generic	
CS_22646		hip joint pain while sleeping	Generic	Expert
CS_22647		longterm care facilities	Generic	General
CS_22648		excedrin ingredients migraine	Generic	Expert
CS_22649		pictures of hiv aids rash	Resource	General
CS_22650		gout symptoms fingers	Direct Answer	Expert
CS_22651		find pain management clinics	Direct Answer	General
CS_22652		hpv throat cancer in men	Direct Answer	Expert
CS_22653		where does lice originate	Direct Answer	Expert
CS_22654		what is proctitis	Generic	Expert
CS_22655		ballpoint pen stain	Generic	General
CS_22656		rare gram positive cocci	Generic	Expert
CS_22657		low blood sugar side effects	Direct Answer	Expert
CS_22658		how big is a pacemaker	Generic	Expert
CS_22659		types of artificial knees	Direct Answer	General
CS_22660		what causes hand shaking	Direct Answer	Expert
CS_22661		armour thyroid side effects	Direct Answer	Expert
CS_22662		fecal impaction symptoms	Direct Answer	Expert
CS_22663		visionaire knee replacement	Generic	Expert
CS_22664		cause of a green tongue	Direct Answer	Expert
CS_22665		gout list of foods	Direct Answer	Expert
CS_22666		after effects of a concussion	Direct Answer	Expert
CS_22667		venous stasis dermatitis	Generic	Expert
CS_22668		hemochromatosis diagnosis	Direct Answer	Expert
CS_22669		air in urinary bladder	Generic	Expert
CS_22670		coughing up brownish mucus	Generic	Expert
CS_22671		multiple myeloma survival	Direct Answer	Expert
CS_22672		radiation symptoms	Direct Answer	Expert
CS_22673		how to repair a hernia	Guide	Expert
CS_22674		slap tear shoulder surgery	Direct Answer	Expert
CS_22675		nurses station catalog	Generic	General
CS_22676		injury release form	Resource	General
CS_22677		pain after bunion surgery	Generic	Expert
CS_22678		how can i reverse diabetes	Guide	Expert
CS_22679		what is cetirizine used for	Direct Answer	Expert
CS_22680		what is brain tumor	Generic	Expert
CS_22681		foot diseases	Generic	Expert
CS_22682		homeless children statistics	Direct Answer	Expert
CS_22683		mini strokes	Generic	Expert
CS_22684		free printable diabetic logs	Resource	General
CS_22685		single cell cancer	Generic	Expert
CS_22686		cidex opa instructions	Guide	Expert
CS_22687		pdt skin treatment	Direct Answer	Expert
CS_22688		symptoms of the pneumonia	Direct Answer	Expert
CS_22689		side effects of sam-e	Direct Answer	Expert
CS_22690		cancers that cause anemia	Direct Answer	Expert
CS_22691		inner thigh pain causes	Direct Answer	Expert
CS_22692		diet to help kidney function	Direct Answer	Expert
CS_22693		lower leg blood clot symptoms	Direct Answer	Expert
CS_22694		brain cyst	Generic	Expert
CS_22695		root canal procedure pictures	Resource	General
CS_22696		pertussis symptoms adults	Direct Answer	Expert
CS_22697		chaga tea health benefits	Direct Answer	Expert
CS_22698		what is cataract surgery like	Direct Answer	Expert
CS_22699		oxygen deprivation symptoms	Direct Answer	Expert
CS_22700		brown spider bite photos	Resource	Expert
CS_22701		fairy ring treatment	Direct Answer	Expert
CS_22702		what is a chronic disease	Generic	Expert
CS_22703		urology procedures	Generic	Expert
CS_22704		how to heal bursitis	Guide	Expert
CS_22705		healthy colon diet	Guide	Expert
CS_22706		cancer deaths per year	Direct Answer	Expert
CS_22707		angina symptoms women	Direct Answer	Expert
CS_22708		crackling in ears	Generic	Expert
CS_22709		stool softener dosage	Direct Answer	Expert
CS_22710		removing corns from feet	Generic	Expert
CS_22711		treatment for high hematocrit	Guide	Expert
CS_22712		how do i treat shin splints	Guide	Expert
CS_22713		melanoma cancer symptoms	Direct Answer	Expert
CS_22714		side effects of statins in men	Direct Answer	Expert
CS_22715		rectal prolapse treatment	Direct Answer	Expert
CS_22716		where to get tb test	Direct Answer	General
CS_22717		recovery from mini stroke	Direct Answer	Expert
CS_22718		bladder does not empty	Direct Answer	Expert
CS_22719		define cancer	Generic	Expert
CS_22720		ocular myasthenia gravis	Direct Answer	Expert
CS_22721		how to control cholesterol	Guide	Expert
CS_22722		atypical bladder cells	Generic	Expert
CS_22723		home remedies for swelling	Guide	Expert
CS_22724		carpal solution scam	Generic	Expert
CS_22725		symptons of shingles	Direct Answer	Expert
CS_22726		leg cramps causes	Direct Answer	Expert
CS_22727		what is morphea	Generic	Expert
CS_22728		impetigo photo	Resource	General
CS_22729		broken rib symptom	Direct Answer	Expert
CS_22730		sharp pain in lower left side	Generic	Expert
CS_22731		what causes gums to bleed	Direct Answer	Expert
CS_22732		free relion glucose meter	Generic	Expert
CS_22733		saw palmetto health benefits	Generic	Expert
CS_22734		pain in leg behind knee	Generic	Expert
CS_22735		ezorb side effects	Direct Answer	Expert
CS_22736		neck arthritis	Direct Answer	Expert
CS_22737		types of lymph node cancer	Generic	Expert
CS_22738		sounds in head	Generic	Expert
CS_22739		dehydration symptoms in adults	Direct Answer	Expert
CS_22740		rosacea acne pictures	Resource	General
CS_22741		what does a1c stand for	Direct Answer	Expert
CS_22742		bakers cyst surgery	Direct Answer	Expert
CS_22743		melanoma pictures of	Resource	Expert
CS_22744		what is acute gastritis	Generic	Expert
CS_22745		arthritis on top of foot	Generic	Expert
CS_22746		what is hctz 25mg	Generic	Expert
CS_22747		acute kidney disease	Direct Answer	Expert
CS_22748		black cohosh benefits	Direct Answer	Expert
CS_22749		morgellons disease treatment	Guide	Expert
CS_22750		tricare prime doctors	Generic	General
CS_22751		irritable bladder syndrome	Direct Answer	Expert
CS_22752		what is a fat liver	Generic	Expert
CS_22753		fractured pelvis symptoms	Direct Answer	Expert
CS_22754		bleeding in small intestine	Direct Answer	Expert
CS_22755		cause of upper back pain	Direct Answer	Expert
CS_22756		purpose of gall bladder	Direct Answer	Expert
CS_22757		treat gout at home	Guide	Expert
CS_22758		spinal cord stimulation	Generic	Expert
CS_22759		cortisone injections	Generic	Expert
CS_22760		abnormal mri images	Resource	
CS_22761		dr sharma cardiologist	Generic	General
CS_22762		glaucoma eye pressure	Generic	Expert
CS_22763		best cream for cold sores	Generic	Opinion
CS_22764		pain after sinus surgery	Generic	Expert
CS_22765		normal bun creatinine ratio	Direct Answer	Expert
CS_22766		liver cancer treatment	Direct Answer	Expert
CS_22767		lesions on the liver causes	Direct Answer	Expert
CS_22768		needle like pain in foot	Generic	Expert
CS_22769		herniated disc back exercises	Direct Answer	Expert
CS_22770		menopause and itchy skin	Generic	Expert
CS_22771		nasal infections	Direct Answer	Expert
CS_22772		how to treat tendonitis	Guide	Expert
CS_22773		cider vinegar weight loss	Generic	Expert
CS_22774		blood loss anemia symptoms	Direct Answer	Expert
CS_22775		how to use a catheter male	Guide	Expert
CS_22776		chronic ankle pain treatment	Guide	Expert
CS_22777		lymph node pain under arm	Direct Answer	Expert
CS_22778		facts about the bladder	Generic	General
CS_22779		low ferritin level symptoms	Direct Answer	Expert
CS_22780		brain lymphoma prognosis	Generic	Expert
CS_22781		types of pneumonia	Generic	Expert
CS_22782		exercises for sacroiliitis	Direct Answer	Expert
CS_22783		black mold exposure symptoms	Direct Answer	Expert
CS_22784		diastasis surgery	Direct Answer	Expert
CS_22785		bone cancer warning signs	Direct Answer	Expert
CS_22786		how do get rid of dandruff	Guide	General
CS_22787		hemorrhage behind eye	Generic	Expert
CS_22788		what not to eat with arthritis	Direct Answer	General
CS_22789		causes of mouth cancer	Direct Answer	Expert
CS_22790		blood abnormal proteins	Generic	Expert
CS_22791		pictures of sprained ankles	Resource	Expert
CS_22792		medical laboratory tests list	Direct Answer	Expert
CS_22793		pain in right thigh	Generic	Expert
CS_22794		intestinal cancer	Generic	Expert
CS_22795		final days of lung cancer	Direct Answer	Expert
CS_22796		hand washing signs	Direct Answer	General
CS_22797		malignant melanoma stages	Direct Answer	Expert
CS_22798		foods causing bloating	Guide	Expert
CS_22799		cause of numbness	Direct Answer	Expert
CS_22800		fuchs corneal dystrophy	Generic	Expert
CS_22801		stages of kidney cancer	Direct Answer	Expert
CS_22802		laparoscopic hiatal hernia	Generic	Expert
CS_22803		acid reflux and dry cough	Generic	Expert
CS_22804		how do you contract hep c	Guide	Expert
CS_22805		chemotherapy survival rates	Direct Answer	Expert
CS_22806		post prostatectomy recovery	Generic	Expert
CS_22807		effects of down syndrome	Direct Answer	Expert
CS_22808		bone cancer stages	Generic	Expert
CS_22809		top foot pain	Generic	Expert
CS_22810		what is chitosan	Generic	Expert
CS_22811		causes for slow heartbeat	Direct Answer	Expert
CS_22812		burning rash under armpit	Generic	Expert
CS_22813		symptoms of blocked sinus	Direct Answer	Expert
CS_22814		where to get meningitis shot	Direct Answer	General
CS_22815		isosorb mono er	Generic	Expert
CS_22816		bladder infection causes	Direct Answer	Expert
CS_22817		what is a nebulizer used for	Direct Answer	General
CS_22818		list of medical conditions	Direct Answer	General
CS_22819		list of medical instruments	Direct Answer	Expert
CS_22820		elevated psa levels causes	Direct Answer	Expert
CS_22821		abnormal heart rhythm	Generic	Expert
CS_22822		hernia doctor	Generic	General
CS_22823		stiff heart syndrome	Generic	Expert
CS_22824		cataract surgery lens types	Direct Answer	Expert
CS_22825		pain from ovarian cyst	Generic	Expert
CS_22826		what is lupus cancer	Generic	Expert
CS_22827		treatment of varicose veins	Guide	Expert
CS_22828		glomus tumor symptoms	Direct Answer	Expert
CS_22829		iron in blood too high	Generic	Expert
CS_22830		pictures of kyphosis	Resource	General
CS_22831		osteoarthritis diet	Generic	Expert
CS_22832		leg bone pain at night	Direct Answer	Expert
CS_22833		cancer metastasized	Generic	Expert
CS_22834		figs and diabetes	Generic	Expert
CS_22835		sewer backup causes	Direct Answer	Expert
CS_22836		how to treat head injuries	Guide	Expert
CS_22837		hard bowel movement	Generic	Expert
CS_22838		migraine headache symptoms	Direct Answer	Expert
CS_22839		toxicology reports	Generic	Expert
CS_22840		symptoms of fungus	Direct Answer	Expert
CS_22841		signs of skin cancer on face	Direct Answer	Expert
CS_22842		bullous lung disease	Generic	Expert
CS_22843		benign familial tremor	Generic	Expert
CS_22844		neck exercises for neck pain	Direct Answer	Expert
CS_22845		ear pain in adults	Direct Answer	Expert
CS_22846		what is a cystoscopy	Generic	Expert
CS_22847		ganglion cyst surgery	Generic	Expert
CS_22848		what is pt inr test	Generic	General
CS_22849		leg pain at rest	Generic	Expert
CS_22850		cancer survivor stories	Generic	General
CS_22851		bumps on back of head	Generic	Expert
CS_22852		coffee and cholesterol levels	Generic	Expert
CS_22853		cpt 4 codes lookup	Resource	General
CS_22854		swollen ankle without injury	Generic	Expert
CS_22855		calcified granuloma in lung	Generic	Expert
CS_22856		how to treat a herniated disc	Direct Answer	Expert
CS_22857		cerebral vasculitis prognosis	Generic	Expert
CS_22858		essure procedure cpt code	Direct Answer	Expert
CS_22859		symptoms of urinary infection	Direct Answer	Expert
CS_22860		immune disorder symptoms	Direct Answer	Expert
CS_22861		spinal surgery complications	Direct Answer	Expert
CS_22862		images kidney stones	Resource	Expert
CS_22863		arsenic in well water	Generic	General
CS_22864		muscle weakness causes	Direct Answer	Expert
CS_22865		best cold and flu remedies	Direct Answer	Opinion
CS_22866		oil of oregano cures	Generic	Expert
CS_22867		potassium blood test range	Direct Answer	Expert
CS_22868		pre cancerous colon polyps	Generic	Expert
CS_22869		normal tsh levels 2013	Direct Answer	Expert
CS_22870		all types of arthritis	Generic	Expert
CS_22871		how do you get hepatitis a	Direct Answer	General
CS_22872		diabetic exchange diet plan	Direct Answer	Expert
CS_22873		tongue biopsy procedure	Guide	Expert
CS_22874		oxygen side effects	Direct Answer	Expert
CS_22875		images of sickle cell disease	Resource	General
CS_22876		side effects of thallium	Direct Answer	Expert
CS_22877		fibromyalgia symptoms list	Resource	Expert
CS_22878		walking after bunion surgery	Generic	Expert
CS_22879		symptoms of bladder falling	Direct Answer	Expert
CS_22880		take a personality test	Direct Answer	General
CS_22881		healing foot ulcers	Generic	Expert
CS_22882		list of tranquilizers	Direct Answer	Expert
CS_22883		treatment for severe cough	Direct Answer	Expert
CS_22884		cervical bulging disc	Generic	Expert
CS_22885		total cholesterol number	Generic	Expert
CS_22886		what should hdl level be	Direct Answer	Expert
CS_22887		sinus drainage cough	Generic	Expert
CS_22888		sarcoidosis of the eyes	Generic	Expert
CS_22889		lower back pain relief	Direct Answer	Expert
CS_22890		pictures of hernias in women	Resource	General
CS_22891		back pain shoulder blade	Generic	Expert
CS_22892		main causes of headaches	Direct Answer	Expert
CS_22893		mass on right lung	Generic	Expert
CS_22894		spider bite rash pictures	Resource	Expert
CS_22895		causes of stomach spasm	Direct Answer	Expert
CS_22896		nodules on liver	Generic	Expert
CS_22897		heart pump surgery	Generic	Expert
CS_22898		how do i get rid of belly fat	Guide	Expert
CS_22899		crystal lens cataract	Generic	Expert
CS_22900		terminal liver cancer	Generic	Expert
CS_22901		magnesium deficiency symptoms	Direct Answer	Expert
CS_22902		liver cysts in women	Generic	Expert
CS_22903		scoliosis symptoms in adults	Direct Answer	Expert
CS_22904		diabetes symptoms skin rash	Direct Answer	Expert
CS_22905		what is tendonitis in the wrist	Generic	Expert
CS_22906		spina bifida symptoms	Direct Answer	Expert
CS_22907		what are lymph nodes for	Generic	Expert
CS_22908		what is good for hot flashes	Direct Answer	Expert
CS_22909		what causes bruising on legs	Direct Answer	Expert
CS_22910		pictures of common warts	Resource	General
CS_22911		left leg edema causes	Direct Answer	Expert
CS_22912		leiomyosarcoma symptoms	Direct Answer	Expert
CS_22913		blood in urine for women	Generic	Expert
CS_22914		dulcolax dosage	Generic	Expert
CS_22915		strep skin pictures	Resource	General
CS_22916		e coli in urine treatment	Direct Answer	Expert
CS_22917		what is a knee scope	Generic	Expert
CS_22918		knee replacement questions	Direct Answer	Expert
CS_22919		identifying poison ivy	Guide	Expert
CS_22920		signs of heart disease in men	Direct Answer	Expert
CS_22921		brain tumors in adults	Generic	Expert
CS_22922		gout dietary restrictions	Direct Answer	Expert
CS_22923		early shingles rash pictures	Resource	Expert
CS_22924		colonoscopy with biopsy	Generic	Expert
CS_22925		symptoms of dairy sensitivity	Direct Answer	Expert
CS_22926		causes and effects of obesity	Direct Answer	Expert
CS_22927		doctors in area	Generic	General
CS_22928		why should you stop smoking	Generic	Expert
CS_22929		mental health test	Direct Answer	Expert
CS_22930		list types of brain tumors	Direct Answer	Expert
CS_22931		what can cause shaking	Direct Answer	Expert
CS_22932		pain under left shoulder	Generic	Expert
CS_22933		what does lung cancer do	Generic	Expert
CS_22934		looking for a doctor	Generic	General
CS_22935		estriol side effects	Direct Answer	Expert
CS_22936		4 stages of pressure ulcers	Generic	Expert
CS_22937		flaxseed oil is good for	Direct Answer	General
CS_22938		child support print out	Resource	General
CS_22939		leg tumors	Generic	Expert
CS_22940		signs for strep throat	Direct Answer	Expert
CS_22941		how to treat staph infection	Guide	Expert
CS_22942		estrogen patch	Generic	Expert
CS_22943		orthocarolina charlotte nc	Generic	Expert
CS_22944		low grade bladder cancer	Generic	Expert
CS_22945		what is acute pancreatitis	Generic	Expert
CS_22946		november awareness month	Generic	General
CS_22947		l arginine for women	Direct Answer	Expert
CS_22948		amberin side effects	Direct Answer	Expert
CS_22949		2 step tb test form	Resource	Expert
CS_22950		signs of a low thyroid	Direct Answer	Expert
CS_22951		asgrow seed company	Generic	General
CS_22952		sayman salve first aid	Direct Answer	Expert
CS_22953		what is an eye migraine	Generic	Expert
CS_22954		what causes mushy stools	Direct Answer	Expert
CS_22955		what causes a stomach virus	Direct Answer	Expert
CS_22956		pancreas tail cancer	Generic	Expert
CS_22957		hydroco apap5 500mg	Generic	Expert
CS_22958		upper arm tendon tear	Generic	Expert
CS_22959		treating staph infection	Direct Answer	Expert
CS_22960		excessive face and head sweating	Generic	Expert
CS_22961		living with cirrhosis	Generic	Expert
CS_22962		best inguinal hernia truss	Direct Answer	Expert
CS_22963		hida scan cost	Transactional	Expert
CS_22964		weak heart muscle	Generic	Expert
CS_22965		what is low bone density	Generic	Expert
CS_22966		hoyer lift instruction manual	Resource	General
CS_22967		bone spurs on the knee	Generic	Expert
CS_22968		aloe vera side effects	Direct Answer	Expert
CS_22969		signs of abdominal aneurysm	Direct Answer	Expert
CS_22970		shingles on the forehead	Generic	Expert
CS_22971		what is cervical dysplasia	Generic	Expert
CS_22972		bone density numbers	Generic	Expert
CS_22973		home remedies bloating	Guide	Expert
CS_22974		gfr blood test results	Generic	Expert
CS_22975		knee cartilage regrowth	Generic	Expert
CS_22976		symptoms of coliform bacteria	Direct Answer	Expert
CS_22977		hdl levels too high	Direct Answer	Expert
CS_22978		red painful feet	Generic	Expert
CS_22979		an anti inflammatory diet	Generic	Expert
CS_22980		bruised rib healing time	Direct Answer	Expert
CS_22981		lysine cats side effects	Direct Answer	Expert
CS_22982		yellow jacket sting reaction	Direct Answer	Expert
CS_22983		caffeine allergy symptoms	Direct Answer	Expert
CS_22984		what causes eye infections	Direct Answer	Expert
CS_22985		alcohol levels	Generic	General
CS_22986		what is bipolar 2	Generic	Expert
CS_22987		medical clinics near me	Direct Answer	General
CS_22988		nose cellulitis pictures	Resource	General
CS_22989		pain from thumb to wrist	Generic	Expert
CS_22990		vit c dosage	Direct Answer	Expert
CS_22991		tongue surgery	Generic	Expert
CS_22992		retinal tear causes	Direct Answer	Expert
CS_22993		blood test for cancer detection	Direct Answer	Expert
CS_22994		price of shingles vaccine	Transactional	
CS_22995		kawasaki disease symptoms	Direct Answer	Expert
CS_22996		hiv aids virus symptoms	Direct Answer	Expert
CS_22997		blisters on hands and feet	Generic	Expert
CS_22998		kyphoplasty recovery	Direct Answer	Expert
CS_22999		heel spur operation	Generic	Expert
CS_23000		what to put on bee sting	Guide	Expert
CS_23001		heel spur pictures	Resource	Expert
CS_23002		how to treat warts	Guide	Expert
CS_23003		cold sores on face	Direct Answer	Expert
CS_23004		how is brca testing done	Guide	Expert
CS_23005		my hcm nov	Navigational	General
CS_23006		chamomile side effects	Direct Answer	Expert
CS_23007		mri side effects with dye	Direct Answer	Expert
CS_23008		can diabetics eat peanuts	Direct Answer	Expert
CS_23009		hepatitis b viral load test	Generic	Expert
CS_23010		piles photos	Resource	General
CS_23011		swollen ankles treatment	Guide	Expert
CS_23012		signs of blood clots	Direct Answer	Expert
CS_23013		mychart ssm	Navigational	Expert
CS_23014		end stage als	Generic	Expert
CS_23015		what is blood cancer called	Direct Answer	General
CS_23016		images of hydrocele	Resource	Expert
