CS_ID	Keyword_ID	Keyword	Intent_1	Authority
CS_3891	1742	what is stomach pain	Generic	General
CS_3892	1742	what is a walking pneumonia	Generic	General
CS_3893	1741	what is a inr blood test	Generic	Expert
CS_3894	1740	final stages of liver cancer	Generic	Expert
CS_3895	1740	symptoms of heart arrhythmia	Direct Answer	Expert
CS_3896	1740	signs of dementia in men	Direct Answer	Expert
CS_3897	1739	arthritis in hands	Generic	General
CS_3898	1739	medical question and answers	Generic	General
CS_3899	1739	what causes cold sweats	Direct Answer	Expert
CS_3900	1739	arthritis heat or cold	Generic	Expert
CS_3901	1739	my chart access	Navigational	General
CS_3902	1739	foods that are acidic	Direct Answer	Expert
CS_3903	1739	how to identify skin cancer	Guide	Expert
CS_3904	1739	a list of heart diseases	Direct Answer	Expert
CS_3905	1738	what causes body cramps	Direct Answer	Expert
CS_3906	1738	how to remove hornets nest	Guide	General
CS_3907	1737	red bugs treatment	Guide	General
CS_3908	1737	pill finder pictures	Resource	General
CS_3909	1737	prevent mosquito bites	Guide	General
CS_3910	1736	fifth disease symptoms	Direct Answer	Expert
CS_3911	1736	symptoms of myeloma	Direct Answer	Expert
CS_3912	1736	welding procedures	Generic	General
CS_3913	1736	what is psa level	Generic	General
CS_3914	1736	free sample meeting agendas	Resource	General
CS_3915	1736	what is syncope	Generic	Expert
CS_3916	1735	side effects of lutein	Direct Answer	Expert
CS_3917	1734	ringing in the ears treatment	Guide	Expert
CS_3918	1734	foot and ankle swelling	Generic	General
CS_3919	1734	high thyroid symptoms	Direct Answer	Expert
CS_3920	1734	what is atherosclerotic	Generic	General
CS_3921	1734	salonpas patches ingredients	Direct Answer	General
CS_3922	1734	hydroco apap 5 325	Generic	Expert
CS_3923	1733	how do i lower triglycerides	Guide	Expert
CS_3924	1732	pneumonia shot reactions	Direct Answer	Expert
CS_3925	1732	foot cancer symptoms	Direct Answer	Expert
CS_3926	1732	imodium side effects	Direct Answer	Expert
CS_3927	1732	list of spinal diseases	Direct Answer	Expert
CS_3928	1732	how to lower psa levels	Guide	Expert
CS_3929	1732	poison oak skin rash pictures	Resource	General
CS_3930	1732	ct scan side effects	Direct Answer	Expert
CS_3931	1732	what to do for vertigo	Guide	Expert
CS_3932	1731	abdominal hernia symptoms	Direct Answer	Expert
CS_3933	1731	right breast pain causes	Direct Answer	Expert
CS_3934	1731	hernia surgery with mesh	Generic	Expert
CS_3935	1731	how do you catch mrsa	Direct Answer	Expert
CS_3936	1731	renal failure symptoms	Direct Answer	Expert
CS_3937	1731	bladder and lower back pain	Generic	Expert
CS_3938	1730	retinal hole surgery	Direct Answer	Expert
CS_3939	1730	coconut water side effects	Direct Answer	General
CS_3940	1730	child medical consent form	Resource	General
CS_3941	1730	what causes aching feet	Direct Answer	Expert
CS_3942	1729	freight classifications	Direct Answer	General
CS_3943	1729	atrial flutter treatment	Guide	Expert
CS_3944	1728	what is creatinine in blood	Generic	Expert
CS_3945	1728	bartholin gland cyst images	Resource	General
CS_3946	1728	what is glucose	Generic	General
CS_3947	1728	hot or cold for back pain	Direct Answer	Expert
CS_3948	1728	brat diet and diarrhea	Generic	Expert
CS_3949	1728	treating external hemorrhoids	Guide	Expert
CS_3950	1728	how long is your colon	Direct Answer	Expert
CS_3951	1727	symptoms of brain tumor	Direct Answer	Expert
CS_3952	1727	autism symptoms checklist	Direct Answer	Expert
CS_3953	1727	chicken pox pictures in adults	Resource	General
CS_3954	1727	photos of melanomas	Resource	General
CS_3955	1727	ovarian cyst signs symptoms	Direct Answer	Expert
CS_3956	1726	what removes grease stains	Direct Answer	General
CS_3957	1726	sociopath test	Resource	General
CS_3958	1726	what is serotonin syndrome	Generic	Expert
CS_3959	1726	uric acid diet	Direct Answer	Expert
CS_3960	1726	what causes green colored stool	Direct Answer	Expert
CS_3961	1725	advocare products side effects	Direct Answer	General
CS_3962	1725	buttock rash pictures	Resource	General
CS_3963	1725	clear liquid diet list	Direct Answer	Expert
CS_3964	1725	what is kidney pain	Generic	Expert
CS_3965	1725	bladder symptoms in women	Direct Answer	Expert
CS_3966	1724	what is a liver ultrasound	Direct Answer	Expert
CS_3967	1724	low blood pressure risk	Direct Answer	General
CS_3968	1724	symptoms of autism spectrum	Direct Answer	Expert
CS_3969	1723	what causes calcification	Direct Answer	Expert
CS_3970	1723	trigger thumb treatment	Guide	Expert
CS_3971	1723	warning signs of diabetes	Direct Answer	Expert
CS_3972	1723	diverticulosis foods to eat	Direct Answer	Expert
CS_3973	1723	what is in asea	Direct Answer	General
CS_3974	1723	symtoms of fibromyalgia	Direct Answer	Expert
CS_3975	1723	what increases platelet count	Direct Answer	Expert
CS_3976	1723	what are early hiv symptoms	Direct Answer	Expert
CS_3977	1722	what is a sed rate	Generic	General
CS_3978	1722	types of lung disease	Generic	General
CS_3979	1722	signs of autism	Direct Answer	Expert
CS_3980	1721	home remedies for spiders	Guide	General
CS_3981	1721	health benefits of salt lamps	Direct Answer	Expert
CS_3982	1721	fast cures for constipation	Guide	Expert
CS_3983	1721	arthritis symtoms	Direct Answer	General
CS_3984	1720	low blood pressure numbers	Direct Answer	General
CS_3985	1720	fallen bladder treatment	Guide	Expert
CS_3986	1720	creatinine levels in blood	Generic	General
CS_3987	1720	lupus signs and symptoms	Direct Answer	Expert
CS_3988	1719	what is high uric acid	Generic	Expert
CS_3989	1718	signs of lymphedema	Direct Answer	Expert
CS_3990	1718	radioactive iodine side effects	Direct Answer	Expert
CS_3991	1718	dyspnea symptoms	Direct Answer	Expert
CS_3992	1718	how to treat a bone spur	Guide	Expert
CS_3993	1718	what cause leukemia	Direct Answer	Expert
CS_3994	1718	fatty liver pain right side	Generic	Expert
CS_3995	1718	what is normal creatine level	Direct Answer	Expert
CS_3996	1718	vitamin c side effects	Direct Answer	General
CS_3997	1717	causes of painful urination	Direct Answer	Expert
CS_3998	1717	knee ligament pain treatment	Guide	Expert
CS_3999	1716	what is pain behind the knee	Generic	Expert
CS_4000	1716	what is a fibroid	Generic	Expert
CS_4001	1716	symtoms of ovarian cancer	Direct Answer	Expert
CS_4002	1716	what causes bone lesions	Direct Answer	Expert
CS_4003	1715	arthur d joint pain	Generic	General
CS_4004	1715	35 symptoms menopause	Direct Answer	Expert
CS_4005	1715	pictures of edema in legs	Resource	General
CS_4006	1715	cleveland clinic mychart	Navigational	General
CS_4007	1715	simple liver cysts	Generic	Expert
CS_4008	1715	rehab after knee surgery	Generic	Expert
CS_4009	1714	alcohol and type 2 diabetes	Generic	General
CS_4010	1714	is multiple myeloma curable	Direct Answer	Expert
CS_4011	1714	how to treat concussions	Guide	Expert
CS_4012	1714	types of bone cancer	Generic	Expert
CS_4013	1714	strongest otc pain reliever	Direct Answer	General
CS_4014	1713	scalp disorders pictures	Resource	General
CS_4015	1713	early breast cancer symptoms	Direct Answer	Expert
CS_4016	1713	causes of lou gehrig disease	Direct Answer	Expert
CS_4017	1712	acute leukemia survival rate	Direct Answer	General
CS_4018	1712	normal heart pulse per minute	Direct Answer	General
CS_4019	1712	what is perforated bowel	Direct Answer	Expert
CS_4020	1711	mini stroke signs	Direct Answer	Expert
CS_4021	1711	signs of dementia in women	Direct Answer	Expert
CS_4022	1711	cancer of tongue photos	Resource	General
CS_4023	1711	all over skin itching no rash	Direct Answer	Expert
CS_4024	1710	what causes preeclampsia	Direct Answer	Expert
CS_4025	1710	wood boring bees get rid	Guide	General
CS_4026	1710	cause of body itching all over	Direct Answer	Expert
CS_4027	1710	is banana good for diabetics	Direct Answer	General
CS_4028	1710	symptoms of lymphedema	Direct Answer	Expert
CS_4029	1709	gastric sleeve pros and cons	Direct Answer	Expert
CS_4030	1709	what is epilepsy	Generic	Expert
CS_4031	1709	vsl 3 probiotic side effects	Direct Answer	Expert
CS_4032	1708	cancer awareness colors	Direct Answer	General
CS_4033	1707	what causes eyes to water	Direct Answer	Expert
CS_4034	1707	cause of scabies in humans	Direct Answer	Expert
CS_4035	1707	foods to avoid with asthma	Direct Answer	Expert
CS_4036	1706	bio freeze ingredients	Direct Answer	General
CS_4037	1706	what does adrenal gland do	Direct Answer	General
CS_4038	1706	immediate tooth pain relief	Guide	Expert
CS_4039	1706	how to cure diverticulosis	Guide	Expert
CS_4040	1705	bladder surgery	Generic	Expert
CS_4041	1705	glioma tumor prognosis	Direct Answer	Expert
CS_4042	1704	night muscle cramps causes	Direct Answer	Expert
CS_4043	1704	rectocele repair pictures	Resource	Expert
CS_4044	1704	survival rate stage 4 cancer	Direct Answer	Expert
CS_4045	1704	adrenal gland symptoms	Direct Answer	Expert
CS_4046	1704	infected hair follicle pictures	Resource	General
CS_4047	1703	signs of mild autism	Direct Answer	Expert
CS_4048	1703	hospital complaints	Generic	General
CS_4049	1703	heart surgery recovery time	Direct Answer	Expert
CS_4050	1703	symptoms of seizures	Direct Answer	Expert
CS_4051	1702	eye stroke symptoms	Direct Answer	Expert
CS_4052	1702	low white count causes	Direct Answer	Expert
CS_4053	1702	exercises for hip bursitis	Direct Answer	Expert
CS_4054	1702	immediate relief from gout	Direct Answer	Expert
CS_4055	1702	vertigo symptoms treatment	Direct Answer	Expert
CS_4056	1702	liver levels elevated	Generic	Expert
CS_4057	1702	pre diabetes what to eat	Direct Answer	Expert
CS_4058	1701	how alcohol affects diabetes	Direct Answer	Expert
CS_4059	1701	what is irregular heartbeat	Generic	General
CS_4060	1701	bee pollen and weight loss	Generic	General
CS_4061	1701	vinegar and diabetes	Generic	Expert
CS_4062	1701	eczema symptoms	Direct Answer	Expert
CS_4063	1701	pictures of ankle sprains	Resource	General
CS_4064	1701	folliculitis pictures	Resource	General
CS_4065	1700	what is h1n1 virus	Generic	General
CS_4066	1700	causes low blood count	Direct Answer	Expert
CS_4067	1700	pollen counts by zip code	Direct Answer	General
CS_4068	1699	what causes intestinal gas	Direct Answer	General
CS_4069	1699	what causes neuropathy	Direct Answer	Expert
CS_4070	1699	what is severe sleep apnea	Generic	General
CS_4071	1699	discoid lupus rash pictures	Resource	General
CS_4072	1698	what is ovarian cyst	Generic	General
CS_4073	1698	what is a high ferritin level	Generic	General
CS_4074	1698	instaflex side effects	Direct Answer	Expert
CS_4075	1698	pleurisy symptoms	Direct Answer	Expert
CS_4076	1697	diabetic diet menu	Direct Answer	General
CS_4077	1697	zenni discount code	Transactional	General
CS_4078	1697	pre stroke symptoms	Direct Answer	Expert
CS_4079	1697	mega red krill oil side effects	Direct Answer	Expert
CS_4080	1697	ciprofloxacn 500mg	Generic	General
CS_4081	1697	dsm v codes	Direct Answer	Expert
CS_4082	1697	what is hypercalcemia	Generic	General
CS_4083	1696	shoulder pain symptoms	Direct Answer	Expert
CS_4084	1696	riteaid pharmacy survey	Navigational	General
CS_4085	1695	a1c test chart	Resource	General
CS_4086	1695	muscular pain in legs	Generic	Expert
CS_4087	1695	vascular disease in legs	Generic	Expert
CS_4088	1695	treatment for broken pelvis	Guide	Expert
CS_4089	1695	what is spinal decompression	Generic	Expert
CS_4090	1695	how to lower cortisol levels	Guide	Expert
CS_4091	1695	why is my left ankle swelling	Direct Answer	Expert
CS_4092	1695	what is omeprazole dr	Generic	Expert
CS_4093	1694	gastritis symptoms treatment	Direct Answer	Expert
CS_4094	1694	icd 9 codes for 2014	Direct Answer	General
CS_4095	1694	kidney cysts and cancer	Generic	Expert
CS_4096	1694	baby aspirin dosage	Direct Answer	General
CS_4097	1694	post hysterectomy problems	Direct Answer	Expert
CS_4098	1693	after effects of shingles	Direct Answer	Expert
CS_4099	1693	about gluten intolerance	Generic	General
CS_4100	1692	the concussion test	Generic	General
CS_4101	1692	what do psa numbers mean	Direct Answer	General
CS_4102	1692	inner thigh rash pictures	Resource	General
CS_4103	1692	chest and upper back pain	Generic	Expert
CS_4104	1691	list of inhalers	Direct Answer	General
CS_4105	1691	h20 concepts complaints	Generic	Opinion
CS_4106	1691	how is a pet scan done	Guide	Expert
CS_4107	1690	exercises after hip surgery	Guide	Expert
CS_4108	1690	how long can head lice live	Direct Answer	General
CS_4109	1690	normal protein level in blood	Direct Answer	Expert
CS_4110	1690	what is hodgkins disease	Generic	General
CS_4111	1690	early mouth cancer pictures	Resource	General
CS_4112	1689	top of foot pain causes	Direct Answer	Expert
CS_4113	1689	asperger's syndrome quiz	Direct Answer	Expert
CS_4114	1689	pirfenidone fda approval	Direct Answer	General
CS_4115	1689	treatment of swollen ankles	Guide	Expert
CS_4116	1689	immunization for travel	Generic	General
CS_4117	1688	pictures of sore throat	Resource	General
CS_4118	1688	foot bunion photos	Resource	General
CS_4119	1688	prolapsed uterus symptoms	Direct Answer	Expert
CS_4120	1688	does hemp oil cure cancer	Direct Answer	Expert
CS_4121	1688	align side effects	Direct Answer	Expert
CS_4122	1688	vitrectomy recovery time	Direct Answer	Expert
CS_4123	1688	side effects flaxseed oil	Direct Answer	Expert
CS_4124	1688	what does alkaline water do	Direct Answer	Expert
CS_4125	1688	hepatitis c treatment	Guide	Expert
CS_4126	1687	heart disease causes	Direct Answer	Expert
CS_4127	1687	mount sinai hospital in nyc	Navigational	General
CS_4128	1687	squamous cell picture	Resource	General
CS_4129	1687	shingles symptoms	Direct Answer	Expert
CS_4130	1686	signs of a herniated disc	Direct Answer	Expert
CS_4131	1686	how much is high cholesterol	Direct Answer	General
CS_4132	1686	causes for low ferritin levels	Direct Answer	Expert
CS_4133	1686	lower blood sugar diet	Direct Answer	Expert
CS_4134	1686	allergies and eye swelling	Generic	Expert
CS_4135	1686	ulcerative colitis food list	Direct Answer	Expert
CS_4136	1686	hammer toe recovery time	Direct Answer	Expert
CS_4137	1686	causes of a swollen tongue	Direct Answer	Expert
CS_4138	1686	what alkaline phosphatase	Generic	General
CS_4139	1685	what causes brain shrinkage	Direct Answer	Expert
CS_4140	1685	average settlement	Generic	General
CS_4141	1685	pictures skin bumps	Resource	General
CS_4142	1685	kissing bug bite photos	Resource	General
CS_4143	1684	bone spur foot pain	Generic	Expert
CS_4144	1684	what are the signs of hiv	Direct Answer	Expert
CS_4145	1684	sodium intake chart	Resource	General
CS_4146	1684	stomach acid foods to avoid	Direct Answer	Expert
CS_4147	1684	list of colon diseases	Direct Answer	General
CS_4148	1683	treatments of concussion	Guide	Expert
CS_4149	1683	what is a high thyroid level	Generic	Expert
CS_4150	1683	where are your lymph glands	Direct Answer	General
CS_4151	1683	walk in medical clinics	Generic	General
CS_4152	1683	mid back pain left side	Generic	Expert
CS_4153	1683	low potassium symptoms	Direct Answer	Expert
CS_4154	1682	what is creatinine ratio	Generic	General
CS_4155	1682	barrett's esophagus symptoms	Direct Answer	Expert
CS_4156	1681	left shoulder pain in women	Generic	Expert
CS_4157	1681	average cost of hysterectomy	Transactional	General
CS_4158	1681	shoulder rotator cuff	Generic	Expert
CS_4159	1681	ways to lower triglycerides	Guide	Expert
CS_4160	1681	what is a good ldl level	Direct Answer	General
CS_4161	1680	health benefits of noni juice	Direct Answer	Expert
CS_4162	1680	best hemorrhoid creams	Direct Answer	Opinion
CS_4163	1680	hospital medical records	Generic	General
CS_4164	1680	quick cures for sore throat	Guide	Expert
CS_4165	1680	causes of high creatine	Direct Answer	Expert
CS_4166	1679	one minute cure scam	Generic	General
CS_4167	1679	where can i buy benzodent	Transactional	General
CS_4168	1679	how to cure hemorrhoid pain	Guide	Expert
CS_4169	1679	xylitol sweetener side effects	Direct Answer	Expert
CS_4170	1679	pics of blood clots in leg	Resource	General
CS_4171	1678	moringa powder side effects	Direct Answer	Expert
CS_4172	1678	licence key	Generic	General
CS_4173	1678	causes of blood infection	Direct Answer	Expert
CS_4174	1678	causes of pain in left arm	Direct Answer	Expert
CS_4175	1678	price of knee replacement	Transactional	Expert
CS_4176	1677	causes of retinal tear	Direct Answer	Expert
CS_4177	1677	causes of high liver enzymes	Direct Answer	Expert
CS_4178	1677	cancer on the nose pictures	Resource	General
CS_4179	1676	sun chlorella side effects	Direct Answer	Expert
CS_4180	1676	orthopedic surgeons ratings	Direct Answer	General
CS_4181	1676	back pain relief exercises	Direct Answer	Expert
CS_4182	1676	bunion surgery recovery	Direct Answer	Expert
CS_4183	1675	immunization waiver form	Resource	General
CS_4184	1675	what is macular edema	Generic	General
CS_4185	1675	causes of chronic diarrhea	Direct Answer	Expert
CS_4186	1675	what causes bruising easily	Direct Answer	Expert
CS_4187	1675	remedy for upset stomach	Guide	Expert
CS_4188	1674	addison disease symptoms	Direct Answer	Expert
CS_4189	1674	take my health assessment	Generic	General
CS_4190	1674	symptoms during menopause	Direct Answer	Expert
CS_4191	1673	common foot problems	Generic	General
CS_4192	1673	ensure side effects	Direct Answer	General
CS_4193	1673	boil pictures on buttocks	Resource	General
CS_4194	1673	imodium dosage for adults	Direct Answer	General
CS_4195	1673	what is a peripheral neuropathy	Generic	Expert
CS_4196	1673	lyme disease photos of rash	Resource	General
CS_4197	1673	diabetes and night sweats	Generic	Expert
CS_4198	1672	does cherry juice help gout	Direct Answer	General
CS_4199	1672	what is gfr in blood test	Generic	General
CS_4200	1672	malt lymphoma survival rate	Direct Answer	Expert
CS_4201	1672	side effects of spinal stenosis	Direct Answer	Expert
CS_4202	1672	pancreas problems symptoms	Direct Answer	Expert
CS_4203	1672	kidney disease and itching	Generic	Expert
CS_4204	1671	benefiber side effects	Direct Answer	Expert
CS_4205	1671	chiggers symptoms pictures	Resource	General
CS_4206	1671	nasal spray side effects	Direct Answer	Expert
CS_4207	1671	detox the liver naturally	Guide	General
CS_4208	1670	creatinine levels in urine	Generic	General
CS_4209	1670	what is a hyperplastic polyp	Generic	General
CS_4210	1670	best treatment for h pylori	Guide	Expert
CS_4211	1670	passive aggressive test	Resource	General
CS_4212	1670	causes of mid back pain	Direct Answer	Expert
CS_4213	1669	brat diet for adults	Direct Answer	General
CS_4214	1669	best way to stop drinking	Guide	General
CS_4215	1669	mohs surgery skin cancer	Generic	Expert
CS_4216	1669	top 10 eye surgeons	Direct Answer	General
CS_4217	1669	speech for children	Generic	General
CS_4218	1668	what is an inr test	Direct Answer	General
CS_4219	1668	hydroco apap 10-325	Generic	Expert
CS_4220	1668	sciatica symptoms treatment	Direct Answer	Expert
CS_4221	1668	stage 4 liver cancer	Generic	Expert
CS_4222	1668	child immunization record	Generic	General
CS_4223	1668	congestive heart failure fluid	Generic	Expert
CS_4224	1667	cq10 benefits	Direct Answer	General
CS_4225	1667	photos of people with hiv	Resource	General
CS_4226	1667	e coli bacteria in urine	Generic	Expert
CS_4227	1667	what is eosinophil count	Generic	General
CS_4228	1667	stage 3 ovarian cancer	Generic	Expert
CS_4229	1666	dust mites rash pictures	Resource	General
CS_4230	1666	foot gout pictures	Resource	General
CS_4231	1666	cancerous moles pictures	Resource	General
CS_4232	1666	how to size a walking cane	Guide	General
CS_4233	1666	red yeast rice dangers	Direct Answer	Expert
CS_4234	1666	pelvic pain symptoms	Direct Answer	Expert
CS_4235	1665	what is non-hodgkins lymphoma	Generic	General
CS_4236	1665	about bullying	Generic	General
CS_4237	1665	ocuvite 50 side effects	Direct Answer	Expert
CS_4238	1665	good food for blood pressure	Direct Answer	Expert
CS_4239	1665	bursitis of the hip	Generic	General
CS_4240	1665	sarcoidosis of lung	Generic	Expert
CS_4241	1664	preparation for cat scan	Guide	Expert
CS_4242	1664	what is a knee scope surgery	Generic	Expert
CS_4243	1664	cigna login for providers	Navigational	General
CS_4244	1664	boils on groin pictures	Resource	General
CS_4245	1664	what is gilbert syndrome	Generic	Expert
CS_4246	1664	how to cure glaucoma	Guide	Expert
CS_4247	1664	what is lung mass	Generic	General
CS_4248	1663	inflammatory vasculitis	Generic	General
CS_4249	1663	what are normal crp levels	Direct Answer	Expert
CS_4250	1663	best diet after colon surgery	Direct Answer	Expert
CS_4251	1663	nmfc number list	Direct Answer	General
CS_4252	1662	what are the signs of vertigo	Direct Answer	Expert
CS_4253	1662	how to heal a sciatic nerve	Guide	Expert
CS_4254	1662	cause of hot flashes	Direct Answer	Expert
CS_4255	1662	what causes arm muscle pain	Direct Answer	Expert
CS_4256	1662	how is hepatitis b caused	Direct Answer	Expert
CS_4257	1662	what causes itchy palms	Direct Answer	Expert
CS_4258	1662	pain in right side under ribs	Direct Answer	Expert
CS_4259	1661	best remedy for jock itch	Direct Answer	General
CS_4260	1661	picture of a wolf spider bite	Resource	General
CS_4261	1661	muscle disorder symptoms	Direct Answer	Expert
CS_4262	1661	kidney stones symptoms	Direct Answer	Expert
CS_4263	1661	reason for lower back pain	Direct Answer	Expert
CS_4264	1661	gel injections for knee pain	Direct Answer	Expert
CS_4265	1660	prognosis for spinal stenosis	Direct Answer	Expert
CS_4266	1660	high uric acid symptoms	Direct Answer	Expert
CS_4267	1660	tailbone cancer symptoms	Direct Answer	Expert
CS_4268	1660	causes of fingertip numbness	Direct Answer	Expert
CS_4269	1660	how to treat muscle cramps	Guide	Expert
CS_4270	1659	pictures of sores on tongue	Resource	General
CS_4271	1658	foot numbness treatment	Direct Answer	Expert
CS_4272	1658	benefits of dark cherry juice	Direct Answer	Expert
CS_4273	1658	what causes hip pain	Direct Answer	Expert
CS_4274	1657	hpv virus in women	Generic	Expert
CS_4275	1657	treatment for mouth ulcers	Guide	Expert
CS_4276	1657	ketones in urine means	Direct Answer	Expert
CS_4277	1657	foods to unclog arteries	Direct Answer	Expert
CS_4278	1657	insomnia causes and cures	Direct Answer	Expert
CS_4279	1656	cortizone injection knee	Generic	General
CS_4280	1656	what is a bursa sac	Generic	Expert
CS_4281	1656	rash from spider bite pictures	Resource	General
CS_4282	1655	beth israel hospital in nyc	Generic	General
CS_4283	1655	liver lesions on ct scan	Generic	Expert
CS_4284	1655	nerve damage after surgery	Generic	Expert
CS_4285	1654	how do get rid of bed bugs	Guide	General
CS_4286	1654	list of lupus symptoms	Direct Answer	Expert
CS_4287	1653	treatment for dry cough	Guide	Expert
CS_4288	1653	inner thigh muscle cramps	Generic	Expert
CS_4289	1653	eating before colonoscopy	Direct Answer	Expert
CS_4290	1653	symptoms from mold sickness	Direct Answer	General
CS_4291	1653	what causes underarm boils	Direct Answer	Expert
CS_4292	1652	pink eye over the counter	Direct Answer	General
CS_4293	1652	antibiotics for prostatitis	Direct Answer	Expert
CS_4294	1652	high cholesterol food chart	Resource	General
CS_4295	1652	cat symptoms diagnosis	Direct Answer	Expert
CS_4296	1652	what is planters fasciitis	Generic	General
CS_4297	1651	what is rhinovirus	Generic	General
CS_4298	1651	what is lymphoma symptoms	Direct Answer	Expert
CS_4299	1651	what is renal cell cancer	Direct Answer	Expert
CS_4300	1651	burning in the throat	Generic	General
CS_4301	1650	what causes thrush mouth	Direct Answer	Expert
CS_4302	1650	what are purines	Generic	General
CS_4303	1650	coughing up mucus	Generic	Expert
CS_4304	1650	what is diverticula	Generic	General
CS_4305	1650	find a doctor	Generic	General
CS_4306	1650	colonoscopy side effects	Direct Answer	Expert
CS_4307	1650	bronchial infection symptoms	Direct Answer	Expert
CS_4308	1650	burping and heart attack	Generic	General
CS_4309	1650	osseous metastatic disease	Generic	Expert
CS_4310	1649	best flea treatment for home	Guide	General
CS_4311	1649	side effects of thytrophin pmg	Direct Answer	Expert
CS_4312	1649	blood clot in leg what to do	Guide	Expert
CS_4313	1649	common causes of gout	Direct Answer	Expert
CS_4314	1649	pulmonary specialist	Generic	General
CS_4315	1649	side effects to the flu shot	Direct Answer	Expert
CS_4316	1648	tendonitis hand treatment	Direct Answer	Expert
CS_4317	1648	spinal stenosis leg pain	Generic	Expert
CS_4318	1648	free alzheimer's test	Resource	General
CS_4319	1648	astaxanthin side effects	Direct Answer	Expert
CS_4320	1647	symptoms of sunstroke	Direct Answer	Expert
CS_4321	1647	diet for hypertension	Direct Answer	Expert
CS_4322	1647	top ent doctors	Direct Answer	Opinion
CS_4323	1647	marfan syndrome pictures	Resource	General
CS_4324	1646	broken blood vessels pictures	Resource	General
CS_4325	1646	what is dialysis	Generic	General
CS_4326	1646	tablet identification	Generic	General
CS_4327	1646	images of measles	Resource	General
CS_4328	1646	what is lymphatic cancer	Generic	Expert
CS_4329	1645	best diet for high cholesterol	Direct Answer	Expert
CS_4330	1645	how to cure tinnitus at home	Guide	Expert
CS_4331	1645	diet for gallbladder disease	Direct Answer	General
CS_4332	1644	what is bladder cystitis	Generic	General
CS_4333	1644	home remedies for foot odor	Guide	General
CS_4334	1644	where is my liver in my body	Direct Answer	General
CS_4335	1643	symptoms colon cancer men	Direct Answer	Expert
CS_4336	1643	type b flu symptoms	Direct Answer	Expert
CS_4337	1642	different types of colitis	Generic	Expert
CS_4338	1642	exercise for back pain	Generic	Expert
CS_4339	1642	what foods have uric acid	Direct Answer	General
CS_4340	1642	signs and symptoms of ms	Direct Answer	Expert
CS_4341	1642	arthritis in fingers symptoms	Direct Answer	Expert
CS_4342	1641	ear infections in adults	Generic	General
CS_4343	1641	gluten free grains chart	Resource	General
CS_4344	1641	aleve pm ingredients	Direct Answer	General
CS_4345	1641	what is angiogram	Generic	General
CS_4346	1641	what does emg test for	Direct Answer	General
CS_4347	1641	national awareness days	Generic	General
CS_4348	1641	24 hour std hotline	Navigational	General
CS_4349	1640	low blood platelets causes	Direct Answer	Expert
CS_4350	1640	photos of spider bites	Resource	General
CS_4351	1640	find a patient in hospital	Guide	General
CS_4352	1639	people search australia	Navigational	General
CS_4353	1639	statins and side effects	Generic	Expert
CS_4354	1639	sign of mercury poisoning	Direct Answer	Expert
CS_4355	1639	what is arnica	Generic	General
CS_4356	1638	colon cancer pictures photos	Resource	General
CS_4357	1638	get rid of spider veins	Guide	Expert
CS_4358	1638	low blood sugar range	Direct Answer	General
CS_4359	1638	symptoms of a concussion	Direct Answer	Expert
CS_4360	1638	what causes body chills	Direct Answer	Expert
CS_4361	1638	aneurysm in head symptoms	Direct Answer	Expert
CS_4362	1638	blood thinners and alcohol	Generic	General
CS_4363	1638	what causes pain in the foot	Direct Answer	Expert
CS_4364	1638	symptoms for lymphoma	Direct Answer	Expert
CS_4365	1638	thumb joint pain treatment	Direct Answer	Expert
CS_4366	1638	what is a foot spur	Generic	Expert
CS_4367	1637	short memory loss symptoms	Direct Answer	Expert
CS_4368	1637	the gout diet	Generic	Expert
CS_4369	1637	foot cellulitis pictures	Resource	General
CS_4370	1637	what causes colon spasms	Direct Answer	Expert
CS_4371	1636	muscular pain causes	Direct Answer	Expert
CS_4372	1636	broken blood vessels causes	Direct Answer	Expert
CS_4373	1636	how to lower glucose levels	Guide	Expert
CS_4374	1636	free shingles vaccine	Direct Answer	General
CS_4375	1636	medical procedure code	Generic	General
CS_4376	1636	medical telephone number	Generic	General
CS_4377	1635	how to dissolve blood clots	Guide	Expert
CS_4378	1635	health symptoms diagnosis	Direct Answer	Expert
CS_4379	1635	liposarcoma prognosis	Direct Answer	Expert
CS_4380	1635	myasthenia gravis symptoms	Direct Answer	Expert
CS_4381	1635	arthritis and foods to avoid	Direct Answer	Expert
CS_4382	1634	earwax removal at home	Guide	General
CS_4383	1634	what is palpitations	Generic	Expert
CS_4384	1634	groin pictures	Resource	General
CS_4385	1634	best remedy for cold sores	Guide	Opinion
CS_4386	1634	pain on bottom of foot	Generic	General
CS_4387	1634	how to treat food poisoning	Guide	Expert
CS_4388	1633	low blood iron symptoms	Direct Answer	Expert
CS_4389	1633	home remedies for vertigo	Guide	General
CS_4390	1633	nerve pain in leg treatment	Guide	Expert
CS_4391	1633	thyroid problems in older cats	Generic	Expert
CS_4392	1632	what is low sodium level	Generic	Expert
CS_4393	1632	rogaine for men side effects	Direct Answer	Expert
CS_4394	1632	nervous stomach symptoms	Direct Answer	Expert
CS_4395	1631	what age do menopause start	Direct Answer	General
CS_4396	1631	diagnosis codes	Generic	General
CS_4397	1631	mrsa infection treatment	Guide	Expert
CS_4398	1630	carnivora side effects	Direct Answer	Expert
CS_4399	1630	medical md symptom checker	Generic	General
